@relation 'optdigits-weka.filters.unsupervised.instance.Randomize-S42_principal components-weka.filters.unsupervised.attribute.PrincipalComponents-R0.9-A5-M20'

@attribute -0.273input3-0.26input59-0.234input11-0.232input10-0.221input4... numeric
@attribute 0.259input6+0.254input15-0.245input61+0.234input7+0.234input14... numeric
@attribute '0.321input44+0.29 input45+0.267input36+0.254input37-0.254input39...' numeric
@attribute '0.238input62+0.22 input21+0.211input29-0.196input52+0.195input54...' numeric
@attribute '0.28 input50-0.265input56-0.239input63+0.229input42-0.222input16...' numeric
@attribute -0.286input19-0.278input26-0.259input27+0.256input50+0.221input16... numeric
@attribute '0.32 input53+0.273input24+0.233input16-0.215input43+0.197input18...' numeric
@attribute -0.302input13-0.28input22-0.273input52-0.253input53-0.221input12... numeric
@attribute -0.257input51-0.244input16+0.239input2+0.235input64-0.234input8... numeric
@attribute -0.352input41-0.305input49-0.269input33-0.222input6+0.213input2... numeric
@attribute 0.276input33+0.276input41+0.257input17+0.251input25+0.221input24... numeric
@attribute 0.323input17+0.257input25-0.25input60-0.233input56+0.224input62... numeric
@attribute -0.4input48-0.298input17-0.284input25-0.254input56+0.234input37... numeric
@attribute 0.278input28-0.264input17-0.261input46+0.236input27-0.225input25... numeric
@attribute -0.474input33+0.397input57+0.312input32+0.302input49-0.248input41... numeric
@attribute -0.371input25+0.349input5-0.255input17+0.246input32+0.239input10... numeric
@attribute 0.386input57-0.34input32-0.234input5-0.227input56-0.221input24... numeric
@attribute -0.363input37-0.273input46-0.252input22-0.243input38-0.239input30... numeric
@attribute 0.729input9-0.29input25-0.224input58-0.172input2-0.15input12... numeric
@attribute -0.376input9+0.328input8-0.23input12+0.224input16+0.222input26... numeric
@attribute class {0,1,2,3,4,5,6,7,8,9}

@data
-2.481161,4.017538,1.972604,-3.415541,-0.79644,-0.761311,2.114224,2.175585,0.210038,0.173855,-0.760924,-1.486879,-1.570924,-1.10611,-0.413652,0.357014,0.742046,1.084107,0.362264,-0.077354,5
1.971961,4.276718,0.619444,-1.28388,-3.147669,0.069951,0.20614,-0.685123,-0.853588,-0.79756,-1.582719,0.211432,-0.725471,-0.434853,-0.358271,-0.98505,2.121047,0.810576,0.362763,-0.925342,7
1.144372,-0.474485,1.042819,2.06174,1.156379,-0.664957,-1.119688,0.798128,-1.56097,-0.135194,-0.203904,0.493244,-0.225148,0.862023,-0.505733,-0.519665,-0.631085,0.484991,-0.170468,-0.375209,8
1.701465,4.308537,0.845908,-0.121481,-1.333963,-0.022315,-1.761059,-1.121658,0.555592,-0.512652,-0.12705,-0.28748,-0.280394,-0.99669,0.318961,0.660042,1.23651,-0.123587,-0.149464,-0.746975,7
-1.684831,0.464412,-3.445324,1.542248,0.265761,-0.267426,-0.279028,-1.034875,-0.614551,0.695308,1.055337,-0.628253,0.118468,0.857083,-0.002582,-0.712712,0.30022,-0.11924,0.413657,0.097131,9
2.196631,0.142748,0.487447,0.350577,-0.233801,-2.77981,0.548634,1.628981,-0.751336,-0.721237,-0.714488,-1.168704,-0.375993,-1.643831,0.120252,1.701329,-0.142058,-0.213585,-1.042639,0.014421,5
-2.401788,-0.665161,-0.925879,2.904428,-1.84078,1.140738,-1.082131,0.513395,-0.008479,-1.884895,0.057762,1.476409,0.430664,-0.741142,0.521921,0.733962,0.637296,1.48326,-0.558577,-0.466976,3
-0.457556,-0.325729,-1.698749,1.171722,-0.178425,-0.956788,0.493585,0.154132,-0.760164,1.197289,1.099164,-2.057691,-0.345037,-0.347349,0.780322,-0.933995,0.554417,1.082202,0.634131,-0.794111,5
-0.170572,-0.831384,3.785841,0.311383,1.058758,-1.445281,0.262261,-0.557764,-1.758777,1.475326,0.233171,-0.764259,0.482833,0.276519,-0.218954,-0.291249,0.480427,-0.826424,0.178328,0.241725,1
1.888794,1.32966,3.605028,2.366849,1.056638,-2.683369,1.082188,0.03292,0.078237,-0.674969,-0.341741,1.003867,-0.775842,1.19122,-0.729156,0.582814,0.362242,1.388587,-0.299019,0.2946,1
0.718209,-3.09446,-3.227999,-0.83345,-0.488389,-0.19656,-0.510294,-0.948062,-0.477953,0.090012,-0.655841,0.617232,-0.395916,-0.116964,-0.155645,-0.076736,0.259828,1.319017,-0.149015,-0.618309,0
2.305003,-4.491858,0.31005,-0.996041,1.610374,1.386772,0.565836,0.469737,-0.153089,0.12509,-2.369632,-0.3927,-0.394904,-1.372176,0.912749,-0.851521,0.318117,-0.036512,0.757236,0.304992,4
0.408719,3.15277,1.587444,-0.503304,0.652679,0.914064,-3.367758,-0.679376,1.49599,0.411547,1.44311,0.643361,0.62893,0.598705,0.541611,-0.012191,-0.137072,1.102859,0.355,0.580102,7
0.90186,1.162588,-2.040423,0.902103,-0.108342,-2.484075,2.097713,0.49554,-0.053398,0.397249,-0.076235,-2.058736,-1.226479,-0.978187,0.489978,-0.568216,1.053293,1.222165,0.688452,0.226106,5
-3.399943,-1.078982,1.969749,-0.612342,-1.514182,-0.342581,1.927925,-1.093853,0.294577,-0.31107,-0.243466,0.961775,1.410075,-0.03803,0.408413,-0.421871,1.411344,1.001926,0.568827,-0.553808,2
-3.299375,-0.958193,3.082644,0.741843,-1.064205,0.927056,0.285467,-2.498611,-0.55174,0.414808,-0.320734,0.785908,0.939954,-0.800618,0.276073,0.032791,1.126914,0.949874,-0.247004,-0.410098,2
-5.594132,-1.40636,2.525866,-2.784425,1.208228,2.772089,1.366373,1.352734,-0.104057,2.243872,-1.38558,0.339773,-0.849178,0.797286,-0.991219,-1.334596,0.074195,0.191479,-0.632272,-2.175274,2
0.288846,-4.906989,3.431448,1.630011,-3.015794,1.319068,-0.590294,0.42639,0.162311,0.258765,-0.555059,-1.662388,-3.017839,-0.575331,-1.001235,1.155277,-1.065815,-0.395728,-0.085188,0.233424,6
0.561822,1.610593,-0.108404,0.8274,-0.592634,-1.661095,-0.272715,1.557194,-1.698084,-2.111569,-1.262531,-0.356253,-0.015486,0.158781,-0.470289,0.585887,-0.363024,-1.722309,-0.797477,0.184657,8
-1.61999,-1.411221,-2.911402,1.108173,-0.557601,-1.230235,1.139368,0.281514,-0.386968,0.321798,1.542607,-0.471003,-0.710044,-0.106978,0.027291,0.345646,1.303816,0.661374,0.623684,0.088851,5
-3.673113,-3.845883,3.683321,0.602587,-5.515947,-0.65788,4.524711,-1.617155,3.576507,-2.060099,-1.329266,-2.255279,0.06908,2.136841,0.570401,-2.059962,-1.685423,-1.206799,1.035216,1.536714,1
2.725534,3.317634,-1.02933,-0.426364,-1.222368,-2.954078,1.344638,-0.373291,0.906688,-1.11653,0.312104,-1.093807,-0.259749,1.487805,-0.058691,-0.214384,0.115634,-0.871526,-0.288336,-0.645513,9
0.348332,-2.443168,-4.784709,-1.571519,0.763774,0.483481,-0.573449,-1.336229,-0.028257,-0.545405,-0.687475,0.789142,0.224767,-0.184602,0.141591,-0.074019,-0.757417,0.362826,0.12499,0.713443,0
1.834032,0.883511,1.121296,-2.573442,-1.398868,-3.428432,1.008647,1.014488,-0.493486,-2.034747,-1.194538,-0.485124,-0.67244,-1.286534,-0.251631,1.995844,0.263941,-0.188743,-0.780339,0.674728,5
0.09316,0.404376,-1.907612,1.241225,0.605527,-1.637062,0.4137,-2.837964,-0.700038,1.241362,0.294699,-0.961364,-0.681232,0.28507,-0.124941,-0.501263,1.322396,0.075369,0.425634,-0.211194,9
3.178883,3.123277,0.513046,-0.514705,0.356539,1.162779,-3.163935,-1.03683,1.744723,-0.639752,0.302751,-0.085714,0.572877,-1.175673,0.810416,0.649528,-0.75324,-0.299004,-0.098482,0.085774,7
-2.979214,2.624996,0.955292,-4.543918,0.445712,-1.608065,2.24094,2.623972,1.847979,0.021324,-0.641149,-1.168997,-0.984259,-0.422363,-0.536467,1.48537,-0.331307,0.023855,-0.889712,-0.577543,5
-3.238361,-0.282719,0.656592,-1.131626,-0.78843,-0.100834,-0.566974,-0.456684,-0.515221,-1.117677,0.551247,1.373621,1.273513,0.406095,0.326318,-0.216167,0.088493,1.407714,0.196038,0.35475,2
-0.532915,1.610297,-0.828721,-0.082712,-0.387127,-1.374083,-0.185291,0.901202,-1.687476,-2.174879,-0.524516,-0.129749,1.000871,0.68768,-0.201105,0.060848,-1.423713,-1.797191,-0.715885,-0.298037,8
6.162675,0.839503,-0.347923,-0.943083,-2.054612,0.772571,3.362785,-0.025243,-0.061311,3.03133,2.543382,-0.628158,1.080019,2.041622,0.493068,0.158593,-1.497365,-0.766528,-0.859512,-1.787823,4
0.822518,-2.556386,-4.801741,-1.476252,0.735956,-0.50691,0.317234,-1.308677,-0.475363,-0.220085,-0.673694,0.426206,-1.035528,0.296601,-1.145959,0.906289,-0.506694,-0.596582,-0.430626,0.520891,0
1.71475,-2.652828,-3.142586,-1.113868,-0.163615,-1.080427,-0.006265,-1.167304,-0.232714,-0.384855,-0.878239,1.08058,-0.57312,-0.340198,-0.542981,1.175343,0.051676,0.93107,-0.587703,-0.251287,0
-3.795889,0.487591,1.008772,-0.832777,0.704783,0.945689,-1.103884,-0.710414,-1.116087,-1.348719,-0.000259,2.061188,0.235025,1.060609,-0.38602,0.276756,-0.138056,0.380199,-0.097607,0.633959,2
-3.454236,-2.906704,5.458709,3.738359,-5.500004,1.933896,2.950811,-2.841869,3.223575,-0.992776,-1.621516,-4.05136,-0.752778,-0.025455,1.286887,-2.081127,-3.217451,-1.138561,1.129049,1.124992,1
0.927954,2.146736,0.023775,-0.380933,-0.767369,-2.730038,1.291947,1.553291,-0.095055,-0.898407,-0.318761,-1.528713,-0.396422,-0.452003,0.452198,-0.05594,0.497251,0.782036,0.099082,-0.16416,5
1.803795,-2.899103,2.999859,-1.554738,0.711326,-1.093328,-0.009039,-0.336879,-1.455633,-0.163059,-1.536061,0.550464,-0.655799,-0.538442,-0.588827,0.54769,-0.502135,1.553877,-0.13464,-0.444345,6
-1.978505,-1.667446,-0.211673,2.463564,-2.197439,0.827013,-0.333216,1.53718,1.492397,0.538923,1.658308,-0.294536,0.334061,1.444149,0.226086,-1.606713,0.75567,0.567079,0.53581,0.357356,9
-1.87847,0.645605,-4.278418,1.922959,0.181753,1.093771,-0.633155,0.503818,-0.824364,-1.276356,-0.0792,0.352814,-0.266365,1.588156,-0.055937,-1.532708,-0.528462,0.158687,0.494603,-0.168365,9
2.945581,4.501444,0.472701,-0.642832,-2.991091,0.933266,-0.81563,0.377413,-0.613785,-0.959492,-1.498454,-0.610647,-0.302062,-2.483106,0.6038,-0.074506,1.032347,-0.393633,0.223917,-0.700228,7
5.991432,-2.915525,1.090314,0.332246,1.967942,0.113639,0.124847,0.223386,1.759227,1.747274,0.16159,0.352856,-0.024594,-0.536036,-0.249168,0.806018,-0.489308,-0.238674,-0.045171,0.501903,4
1.630875,1.059079,2.062663,-0.136497,2.741093,1.775097,-2.389702,-1.977577,0.068224,-0.397766,0.048998,-0.119804,0.669745,-2.233188,1.153737,0.536907,-0.699289,-0.837006,0.431222,1.575038,7
-2.467705,-1.597275,-3.198499,-0.083753,-0.881059,-0.639618,1.219648,3.119787,2.195982,0.174552,2.416416,0.93895,0.070147,0.165914,-0.154727,1.322431,1.077482,0.765833,0.371739,0.398079,5
-0.643895,2.302273,1.399098,-0.896703,0.212629,0.830612,-3.547255,-1.242379,0.457719,0.709729,1.973178,0.301579,0.192424,-0.452274,0.563064,0.687185,0.720814,1.145003,0.438028,0.462748,7
-2.072261,-0.980887,-2.652108,1.716332,-0.204511,-0.586959,0.989722,-0.216983,-0.248024,0.804106,1.191558,-0.063647,0.238933,0.616327,0.146445,-1.36921,1.156429,1.154312,1.041682,-0.064651,9
-0.005054,-4.234548,-1.322135,-2.140297,-1.353599,0.090672,-0.728272,0.940935,-0.184936,-0.07453,-0.178926,-0.000419,1.822171,-1.167943,1.109557,-0.543206,0.922067,-0.763035,0.041338,-0.111087,6
0.888708,0.513276,3.97627,3.058643,0.852923,-0.5666,0.079093,0.074985,0.396861,-0.199674,0.037095,1.192185,0.485825,0.15759,-0.037636,0.531615,-0.378469,1.048913,-0.189488,0.407757,1
4.806219,9.311915,0.450485,-2.194907,-7.506685,6.153837,3.102468,1.314429,-5.159717,1.789735,-0.569857,2.504663,-0.431145,-2.844964,-1.145003,0.480943,2.542726,-0.731247,1.631231,4.72896,7
-2.340652,2.130589,1.671472,-5.052877,0.547586,0.028036,0.330024,2.445715,2.380961,0.741457,-0.943712,0.088799,-1.717752,0.681719,-0.816249,0.659515,0.721339,0.9972,-1.24735,-1.460546,5
1.827015,0.202063,2.212689,4.779415,1.350715,0.376811,-0.333636,0.477308,1.119095,0.005597,-0.353934,1.722491,1.208659,-0.530524,-0.011936,1.20789,-0.219763,-0.692321,-0.682099,0.605169,1
-0.183886,-2.043395,0.172386,2.162244,-0.168124,-2.439242,2.029225,0.185385,-1.260887,0.932566,0.751895,-1.261373,-0.277928,-0.974881,0.285477,0.571676,1.309946,0.252049,-0.176737,-0.019258,3
0.485639,-0.374627,4.754239,2.668885,1.01971,0.109984,-0.334641,-0.787991,-0.583509,0.842824,-0.14568,0.84983,0.317735,-0.0504,-0.240237,0.439916,0.323673,-0.087918,-0.096707,0.128916,1
2.425095,5.829378,0.538822,-0.872557,-2.2497,1.20575,-1.49319,1.166403,1.166322,-1.569371,-1.053889,-0.246199,-0.195316,-0.190353,0.380863,-0.836206,0.290469,0.169056,0.112246,-1.32584,7
2.564544,4.728486,0.673527,-1.519189,-2.212658,2.263484,-2.84178,0.838069,0.871403,-0.255505,-0.683573,0.405771,-0.043261,-1.573224,0.363627,-0.298314,1.614632,-0.235483,0.663554,0.860608,7
2.389329,-0.303354,-3.116323,-2.208678,0.530878,0.813509,-0.160982,-2.1318,-0.490731,-0.057597,-2.067421,-0.756091,-0.57866,-0.929658,0.109623,-0.582256,-0.632669,-0.17245,-0.026515,-0.626694,0
-0.285683,-0.269106,1.042627,1.298605,0.787432,-0.26693,-0.627526,0.576905,-2.166514,0.138266,-0.429635,-0.758238,-0.020412,-1.079108,0.345477,-0.050546,-0.515061,0.104792,-0.139691,-0.701071,8
2.098173,0.827522,-0.881374,5.052104,0.748223,-0.368194,1.480568,0.658387,1.578427,-0.909282,-1.99082,2.112489,0.246782,0.55675,-0.240466,-0.610565,1.101042,0.728465,0.241764,-0.008026,1
-3.281812,0.325391,-0.021905,0.83474,1.236152,0.086611,0.648212,-0.087844,-1.199454,1.657559,0.907022,-1.24283,0.949781,-1.402183,0.793934,-0.528251,0.303175,0.008705,1.046659,0.820825,3
1.218702,-1.20507,-4.357102,-0.916207,-0.147033,0.20868,-1.178004,-0.645443,-0.089245,-0.836513,-0.72941,0.578005,0.279645,0.04148,0.145342,-0.408286,-0.961194,0.583693,-0.225943,-0.593511,0
0.76185,-3.839009,2.734289,0.678949,-1.406792,0.294254,0.346487,0.116569,0.15388,-0.538099,-1.838421,1.424642,-0.14932,-0.81718,-0.225531,0.806308,0.87413,1.601747,-0.356214,-1.212094,6
0.994883,-0.736214,-3.348102,-2.684488,0.347667,-1.078631,-0.15094,-1.106551,1.037065,-0.47518,-0.58171,-0.405867,0.810795,-0.530841,0.716233,-0.337644,-0.620945,0.407307,0.520048,0.418271,0
2.313047,-2.25323,0.285072,1.096899,3.951539,2.67311,0.713979,0.202465,0.319748,0.823074,-2.34305,0.943572,-1.487707,-0.596131,0.513178,-1.218106,-0.068495,1.618851,1.520975,0.934699,4
3.679062,-2.272381,1.203985,0.817434,4.378889,3.057161,0.146455,0.416629,0.629971,0.339031,-1.775131,1.406929,-0.82374,-0.360019,0.897318,-1.228182,-0.873416,1.406584,1.902968,1.324846,4
-2.751734,-0.41564,-0.149798,0.897645,0.136907,-0.677458,-0.362361,0.898422,-1.727406,-0.363705,1.001488,0.259647,0.848297,0.27221,-0.296755,0.390754,-0.240241,-0.663191,-0.098949,0.304036,8
1.353467,-2.316342,-3.256723,-3.013873,1.232699,0.265502,-1.368901,-1.227717,-0.413571,-0.284592,-0.676458,0.069545,0.06985,-0.236565,0.049242,0.211419,-1.196482,-0.508959,0.014997,1.126575,0
1.04414,-1.804697,-4.267791,-1.770296,-0.072404,-0.227133,-0.38533,-1.097959,-0.047363,-0.505471,-0.699388,0.50122,-0.554805,-0.767848,-0.111576,0.69736,-0.57929,1.102871,-0.36465,0.055803,0
-2.829239,-0.186849,-1.04716,2.660148,0.833128,2.030156,-0.761037,1.186529,-0.993802,-0.331733,0.514378,0.164306,0.733013,-0.400331,1.219406,-1.435551,-0.373311,0.846321,0.729278,0.434337,3
-2.984281,1.167494,-1.641595,2.258427,0.445478,0.348556,-0.232462,1.445623,-0.318241,-0.278145,1.2959,-0.248925,0.666401,-0.873844,0.876076,-0.342628,-0.493391,1.382659,0.813252,0.358145,3
0.515043,-2.160469,-4.034712,-1.89524,1.681814,0.398666,0.557949,-2.350415,0.116416,1.192317,-0.712684,-0.361629,0.096312,-0.220665,0.213737,-0.943482,-0.08744,-0.381317,0.517894,0.770892,0
13.376509,-2.129288,1.14958,-4.964864,7.665487,18.319288,15.215476,-2.562981,-1.987713,-17.408907,19.040811,-8.965807,7.042142,-4.22002,-19.161314,-2.247265,3.474321,3.550566,-4.286225,-3.423574,4
-0.751265,-0.115033,1.51109,0.75681,1.4674,-0.761948,-0.044056,0.486165,-1.901201,0.140848,-0.343991,-0.392185,-0.022818,-0.170307,0.145758,-0.965115,-1.338659,1.585509,0.584734,0.266275,8
3.187276,-0.767607,0.71746,-2.834739,-0.686134,-1.047948,-1.384166,-0.872817,2.075847,1.712728,2.223903,-0.932302,1.509226,1.17896,0.961602,-1.081528,0.788988,-0.870087,0.464108,-0.005327,4
0.002352,-3.385074,-3.605786,-1.449491,0.37285,-0.900476,0.25787,-2.148949,0.020711,0.870755,0.158073,0.85924,-0.840606,-0.102502,-1.267879,1.690997,0.834496,-0.202778,-0.009042,0.938767,0
-4.158473,-3.543325,0.996221,-4.296227,1.226782,1.937325,2.986718,1.158033,0.013658,-0.178493,-2.453601,0.604785,-0.935358,1.895399,-0.453752,-1.968182,0.370294,-0.658468,0.50908,-0.385376,2
0.283327,1.623631,-0.294081,-0.172388,1.344298,-1.079358,0.746386,0.102044,-1.203755,-2.202494,-1.451391,-0.23598,-0.550536,1.177865,0.240781,-0.71077,-0.75308,-0.846799,-0.136401,0.656629,9
-0.436826,0.707613,-0.808704,-0.215993,-0.230658,-2.049576,-0.15562,1.179246,-0.600869,-2.494833,-0.07029,0.98618,1.106188,1.550199,-0.300265,0.271858,-1.047508,-1.127621,-0.468893,0.316239,8
0.156704,-3.065415,-5.811138,-3.231811,1.064575,-0.03135,0.270278,-2.091646,1.487231,0.998206,0.727149,1.093959,0.446925,0.163227,-0.501382,0.545353,0.031631,-0.37615,0.685337,2.369629,0
-0.350977,4.167305,1.428205,-2.916842,-0.365166,1.206851,-1.204553,1.257212,-1.404772,-1.241895,-0.801824,1.23475,-0.565337,-0.404825,-0.750115,-0.249696,0.735175,0.284616,1.744392,3.85109,7
2.704088,2.24173,3.272916,3.233753,1.137992,-1.44749,1.220626,2.737892,0.799617,-1.052312,-1.726181,1.46599,-0.271273,0.77643,-0.501132,-0.282465,0.388754,0.996309,0.575273,1.340054,1
-2.724535,-0.396955,1.223278,0.734375,-1.207105,0.398767,-1.26629,-0.435379,-0.921327,-1.328593,0.378733,0.931586,-0.008838,0.584459,-0.071857,-0.056919,-0.449879,1.558378,0.093822,0.190549,2
-3.800224,2.203803,0.54744,-5.861569,0.380365,-1.144108,0.905773,1.71474,1.887716,-0.012131,-0.02351,0.200738,-1.841221,0.568655,-1.330352,1.811139,0.290988,1.315323,-0.460105,-0.693972,5
0.667585,-3.831437,1.193198,1.103885,-0.328415,-0.179999,-1.142002,1.48158,-2.164296,1.171152,0.618254,-0.367167,-0.876556,-0.46465,-0.594871,0.580426,0.611347,0.133175,-0.397988,-0.711905,6
-2.85796,0.455363,-2.800933,1.226144,0.853701,-0.392081,0.523772,-0.898786,-0.1569,1.035147,1.140419,-0.454582,-0.094436,0.874302,-0.28751,-0.145031,1.069834,-0.891213,0.51193,0.947835,9
-0.234956,-3.963479,-2.548567,-0.143907,-1.742786,0.146961,-0.824752,1.602906,0.1548,0.249458,1.187951,-0.656575,-1.89887,1.700272,-0.615061,-1.041626,0.23065,1.062736,1.014465,0.650939,6
-3.211537,-0.382545,-1.060316,1.492361,1.166933,0.54483,0.835242,0.925735,-0.241496,3.124576,1.903932,-1.23881,0.225235,-0.572813,-0.088068,-0.05865,1.125414,-1.202083,0.434838,0.20465,3
-1.58555,0.051303,0.730585,-2.555116,-0.463909,-2.112529,0.763695,-0.670287,0.602054,-0.225876,1.053674,0.118994,2.137389,0.733038,0.250264,0.495547,0.617752,-2.196037,0.364213,0.833169,8
-3.116037,-0.029268,-1.209662,1.944394,0.493676,0.19614,-0.120963,1.58597,-0.538765,-0.221223,1.483665,0.640929,0.679785,-0.661632,-0.022329,1.625323,0.245363,-0.793325,-0.059914,0.928809,3
4.610382,-4.088687,3.273162,-2.081496,5.80681,4.533098,2.17036,-0.758775,-0.67268,-4.862674,2.021128,-3.298328,-0.110974,-2.616503,-0.559728,-0.599243,1.044495,0.475796,1.206475,0.891875,4
1.587449,-2.563579,-3.375979,-1.004678,-0.064139,-0.224162,-0.56238,-1.101111,-0.803254,-0.409781,-1.11173,0.453275,-0.913329,-0.331726,-0.485121,0.539221,-0.54752,1.031119,-0.507,-0.454376,0
-3.605511,0.238887,1.466519,1.197203,-1.528447,1.200396,-1.432081,-1.964682,-0.853444,-1.632701,-0.761942,-0.175623,-0.411764,-0.227165,-0.356589,0.870586,-1.61937,-0.260977,-0.843568,0.479459,2
4.536901,2.311327,0.337924,-2.984075,-4.1573,2.187488,4.47798,-0.14494,-2.00444,3.341908,4.154105,-0.595157,2.423083,3.568112,0.951208,-0.352691,-2.081133,-0.844483,-0.707512,-1.85872,4
6.801026,7.37497,-2.324083,0.48793,-6.720137,5.576542,7.201477,0.566138,-6.58228,4.229866,-1.068778,2.149074,-1.768735,-1.66775,-2.030435,-1.349472,3.579879,-0.236466,3.011439,5.000437,9
-0.327486,-0.690781,-1.132383,0.148927,-0.7736,-2.117802,0.836616,2.745014,-0.802055,-1.035705,-0.351678,-1.207057,0.127872,-0.846552,0.516318,0.348447,-0.022481,0.136562,-0.40012,0.12156,5
-2.966055,3.056935,-0.705877,-1.886982,0.759487,1.485142,-1.644484,0.776139,0.519385,-1.805621,-0.333545,1.817937,0.532736,0.789876,-0.213412,-0.022534,-1.439924,0.542332,-0.054331,-0.483911,2
-0.422723,1.526309,-4.985396,0.022678,0.292773,1.211142,0.219008,1.207516,-0.25677,-1.663459,-0.796452,0.208762,-0.271917,2.009111,0.254819,-1.877767,-1.052268,-0.693454,0.307619,-0.632544,9
-3.771995,4.312363,0.46831,-0.276791,3.056377,1.632301,1.513619,0.577514,1.835668,1.572704,-1.902448,-0.657176,-0.667221,-1.75506,-0.139827,0.816958,-0.93995,-0.801956,-2.029466,-1.169105,3
2.355361,-3.149713,-1.861498,-0.479448,-0.38672,-0.051892,-1.156754,-0.377403,-0.508332,0.22435,-0.672861,0.959303,-1.021688,0.288515,-0.593266,0.251875,-0.003942,1.40147,-0.360325,-1.142431,0
1.068238,-2.806838,-3.522786,-1.65082,0.215066,-0.475141,-0.483792,-1.807978,-0.720114,0.267896,-0.69026,0.191929,-0.713129,-0.186258,-0.451075,0.154618,-0.038809,0.946422,-0.090562,-0.003778,0
0.869367,-2.501768,-3.959171,-2.130246,-0.111446,0.035526,-0.688719,-1.114581,-0.75564,-0.580719,-1.063812,0.661126,-0.513522,-0.232502,-0.52618,0.288058,-0.584944,0.863317,-0.368436,-0.017286,0
-1.714477,2.210119,1.075686,0.256845,0.683997,-1.034104,1.568577,-0.275507,-0.842807,0.489779,-0.985873,-1.969223,-0.337253,-1.740113,0.57825,-0.399645,-0.370214,1.15827,-0.224178,-0.658605,5
4.55218,-1.466785,1.021635,-0.218644,0.41665,-1.447703,0.437409,-0.804148,0.985763,1.534817,0.350745,-0.47021,0.422546,0.132711,-0.019762,0.433635,0.002339,-0.80953,-0.506817,-0.861398,4
2.157455,-1.388971,-3.093643,-2.332331,0.476047,-0.445798,-0.099391,-2.929864,-0.564978,0.102894,-1.490901,0.191195,-0.644667,-0.801756,-0.631042,1.09555,-0.565588,-0.45873,-0.586222,0.139849,0
-1.678431,1.664202,1.781258,-0.322471,1.20621,-0.278967,-0.86256,-0.776333,-1.670133,0.260649,-0.1447,-0.39999,0.338708,0.35686,0.038894,-1.335706,-1.445436,1.141954,0.337649,-0.154102,8
0.296066,-4.608796,0.699139,-2.879847,0.449001,0.669444,0.284622,1.122665,-0.558129,-0.202065,-1.550147,-0.54182,1.735968,-0.888928,1.010776,-1.066986,-0.023024,-2.094254,0.44583,0.534215,6
-2.330434,0.21119,-3.366515,2.196413,0.778423,0.010128,-0.211439,-0.627355,0.006419,0.217115,0.933723,0.876123,-0.427648,0.918882,-0.772533,0.55794,0.605525,-0.009019,0.257192,0.625941,9
5.299607,-3.229263,3.560049,-0.092473,6.844341,5.121624,2.735435,-0.335261,0.476881,-6.429289,3.041044,-2.628632,0.614366,-2.226793,-1.964244,-0.391515,1.540613,0.865051,1.168149,1.639568,4
-0.522053,-0.954643,3.863494,-0.597504,0.587341,-0.907902,0.076274,-0.489016,-1.799952,1.399291,-0.053183,-0.89603,0.755164,0.144202,0.023007,-0.800159,0.374867,-0.868236,0.2731,-0.255578,1
-4.154892,-0.083922,2.418935,-0.697531,0.405503,0.101595,0.06424,-1.09019,-1.618622,0.456511,0.576095,0.839395,0.142942,0.146769,-0.719219,0.493912,0.01684,0.988682,-0.109475,-0.076386,2
0.488517,-0.525362,3.883105,-0.958006,0.400923,-1.138574,-0.717975,-0.221079,-1.835682,0.508868,0.149024,-0.046136,-1.121214,0.397744,-0.348064,-0.443211,0.276847,2.434707,0.603581,-0.764838,1
1.125782,-4.153755,0.860242,-1.342262,-0.515465,-0.641663,-0.67491,1.645545,-1.502742,0.557046,-0.049866,-1.050956,0.674345,-1.116803,0.372728,0.019445,0.126934,-0.88966,-0.255016,-0.50695,6
1.347708,3.366156,1.230206,-0.929944,-2.026325,-2.080272,0.351993,0.893252,-0.282903,-1.62479,-0.214051,-0.893775,-0.183041,1.167204,0.159451,-1.339283,0.476885,0.689936,0.359182,-1.286071,9
-1.754653,-0.657118,-1.697955,1.748718,2.066292,0.348256,0.795214,-0.01103,-1.822793,-0.595812,-0.560179,-0.353696,0.281855,0.852488,0.82719,-1.902842,-0.164064,-0.399139,0.735865,0.91465,9
2.761961,-1.432881,2.467671,0.980855,2.87746,1.739186,-0.140924,0.278784,0.182195,-0.039211,-1.541466,0.86213,0.477854,-0.308116,0.899239,-1.388896,-0.446185,-0.260287,1.187992,0.338706,4
-4.930769,-1.320331,2.901918,1.47839,-3.54336,1.939118,1.551624,-4.134241,2.346158,-0.656676,-0.792095,-0.858107,0.895295,-0.486712,0.581993,-0.0261,-0.662896,-1.104993,0.221914,1.059361,2
-3.059293,-0.854043,-2.226365,1.881693,-0.962655,0.23916,-0.248994,-0.065268,0.674281,0.296676,1.614121,0.592115,0.765765,0.634073,-0.284523,0.755506,1.31938,-1.114813,-0.202467,1.081674,9
8.154886,0.241894,0.584669,-2.071254,-1.030158,2.296634,2.305464,-0.117679,0.341519,1.839486,0.766051,1.154396,1.122597,0.231494,-0.399084,0.7985,-1.147515,-1.374399,-0.663389,0.484867,4
-0.562533,-0.6082,-0.213502,-0.935945,0.216108,-2.510986,1.012435,1.530309,-1.13953,-0.074743,-0.06999,-2.035724,0.386127,-1.231883,0.551744,0.623434,-0.931763,-0.28451,-0.624203,0.30963,5
